UserName,Datetime,Tweet Id,Text
scwrussiareport,2020-10-27 23:47:15+00:00,1321237054613823488,Will #Biden Continue Wrecking #SocialSecurity for Older #Americans and Future #Retirees? ………. #ELECTION #JOEBIDEN #TRUMP #SENIORS #MEDICARE #FLORIDA #OHIO #PENNSYLVANIA #2020ELECTION https://t.co/TiDZQd98Dq
WashingtonWire1,2020-10-27 23:47:13+00:00,1321237044723671046,Will #Biden Continue Wrecking #SocialSecurity for Older #Americans and Future #Retirees? ………. #ELECTION #JOEBIDEN #TRUMP #SENIORS #MEDICARE #FLORIDA #OHIO #PENNSYLVANIA #2020ELECTION https://t.co/f9PlaJSS8D
bocc1_,2020-10-27 23:47:12+00:00,1321237040604848135,"While on the campaign trail for her husband, #MelaniaTrump labeled #JoeBiden a socialist &amp; challenged his record in politics. Not to be outdone, #Biden then labeled #Melania a mistress, &amp; challenged HER record as First Lady. #Trending #BreakingNews #JoeBiden #Trump #MakesSense"
stevencwelsh,2020-10-27 23:47:12+00:00,1321237039166181376,Will #Biden Continue Wrecking #SocialSecurity for Older #Americans and Future #Retirees? ………. #ELECTION #JOEBIDEN #TRUMP #SENIORS #MEDICARE #FLORIDA #OHIO #PENNSYLVANIA #2020ELECTION https://t.co/6jscmIgjWV
SCW_SteveWire,2020-10-27 23:47:10+00:00,1321237032111398919,Will #Biden Continue Wrecking #SocialSecurity for Older #Americans and Future #Retirees? ………. #ELECTION #JOEBIDEN #TRUMP #SENIORS #MEDICARE #FLORIDA #OHIO #PENNSYLVANIA #2020ELECTION https://t.co/avmB6pWeXf
lovePhxCCC,2020-10-27 23:46:56+00:00,1321236974200516608,"@zerohedge #JoeBiden is the big guy. He knew everything #HunterBiden was doing and he got 50% from Hunter's Salary as well as 10% share.
#CCP engineered #SarsCov2 #Covid19 and released it to the world intentionally. @DrLimengYan1 from P3 lab came out to tell the truth. https://t.co/6dKCk03eua"
Darrin48070209,2020-10-27 23:45:15+00:00,1321236550647189505,"We need an investigation from the FBI now. We need justice. #trumpwarroom #joebiden
#TrumpLandslideVictory2020 #trumppence2020 https://t.co/MWpEkWtnTs"
Ruby5202007,2020-10-27 23:44:57+00:00,1321236475967668224,@JoeBiden Let’s early for #JoeBiden
JitterCrow,2020-10-27 23:44:51+00:00,1321236447161131009,"#Pennsylvania, Trump doesn't care about you. He said he won't help PA unless you vote for him. I call BS. Vote for Joe Biden. He DOES care about ALL people, regardless of political party. Joe is one of us. #AmericaNeedsPennsylvania For the love of everything GOOD, Vote #JoeBiden. https://t.co/RQ2xF4U3HL"
ahluv2,2020-10-27 23:44:45+00:00,1321236424641912834,@JoeBiden Funny how not only do we havr Clips of Biden talking about CHINA economic growth but now we have a laptop w/alleged emails proving his shady deals &amp; #huterbiden ex partner #TonyBobulinski hekd a press conference saying he has proof of #JoeBiden &amp; China corrupt deals
Darrin48070209,2020-10-27 23:44:39+00:00,1321236397286633472,"Stop the left. Vote Trump. #trumpwarroom #joebiden
#TrumpLandslideVictory2020 #trumppence2020 https://t.co/fZ0RwwtVnq"
BowmanMish,2020-10-27 23:44:37+00:00,1321236388495478786,"#JoeBiden can be trusted with our lives, our economy and our futures.  @realDonaldTrump can’t be trusted to keep the White House employees safe from #COVID19   #VoteBidenHarrisToEndThisNightmare https://t.co/MITSFhMkjW"
mark_vallen,2020-10-27 23:44:33+00:00,1321236373844623360,"Jon Bon Jovi can draw a crowd (never knew why), so #JoeBiden had him perform at #Pennsylvania #HarrisBiden2020 campaign rally. There were more pumpkins on stage than there were #Biden fans attending. Bon Jovi should have dedicated his hit ""Living On A Prayer"" to #Joe's campaign. https://t.co/DvlngOdwlH"
RalphLCampbell1,2020-10-27 23:44:22+00:00,1321236329343164416,"Biden's Moment https://t.co/w7I7LAV08E via @YouTube Truth America"" It's Time to put the American people first, not the Rich! That is Why 95% of Unions endorsing, endorse #JoeBiden per Wikipedia information on Candidate endorsements. Joe taxes the Rich 4 #Childcare and Pre K for U"
budbaybaby,2020-10-27 23:44:00+00:00,1321236236732755968,@PeteButtigieg Michigan strong! Vote #JoeBiden for a better brighter future.
Darrin48070209,2020-10-27 23:43:41+00:00,1321236155438895106,"Stop big tech. #trumpwarroom #joebiden
#TrumpLandslideVictory2020 #trumppence2020 https://t.co/A6znGA6YWo"
emtb123,2020-10-27 23:43:19+00:00,1321236065110396929,"Lost in the news-cycle was this latest #Trump disgrace.

He talked about #JoeBiden being shot.

I used to say if you vote for Trump you were un-American or ignorant.

That is wrong.

If you vote for Trump you are un-American AND ignorant.

#MAGA 
#MAGA2020"
ChristianVoters,2020-10-27 23:43:01+00:00,1321235988111368192,#Marriage is the joining of one man and one woman &amp; not between two men or two women. #Obama and the government have no right to define that. #JoeBiden will continue that trend and build on it. The Democrat Party is poisoned by the Culture of Death. #Resist #VoteForLife.
iluvspringtime,2020-10-27 23:42:54+00:00,1321235957648162816,THESE PARENTS DO ===&gt; #JoeBiden @JoeBiden @DrBiden https://t.co/NJSftbb8EJ
lorileeb129,2020-10-27 23:42:53+00:00,1321235952422014976,#JoeBiden thinks he’s at a Sock Hop with Hula Hoops - Turn on the Jukebox 👇👇 https://t.co/G1VDBLAa0r
AlphbetSoupType,2020-10-27 23:42:49+00:00,1321235937708261376,"VOTE—as if your life depends on it (it just might).

#VoteNow #Vote #JoeBiden #IVoted #Election #GoVote #Democrats #VoteEarly #VoteToday https://t.co/MMDX5gWpWW"
NewDay4USA,2020-10-27 23:41:40+00:00,1321235647177216000,"Help unite our country. All races, all creeds, all religions, all sex preferences. We are one nation. #JoeBiden will unite us. A President for all Americans. Silence #TrumpLies with your vote. #IWillVote https://t.co/YUIinRvJnO"
margaret7yoga,2020-10-27 23:41:29+00:00,1321235603871076353,#AmericaNeedsMichigan Vote now. #JoeBiden https://t.co/IOcQrEbwiS
MichaelDoret,2020-10-27 23:40:53+00:00,1321235451433283584,"VOTE—as if your life depends on it (it just might).

#VoteNow #Vote #JoeBiden #IVoted #Election #GoVote #Democrats #VoteEarly #VoteToday https://t.co/n55COXus8k"
Darrin48070209,2020-10-27 23:40:37+00:00,1321235382948777984,"People are waking up to understand the Biden corruption. #trumpwarroom #joebiden
#TrumpLandslideVictory2020 #trumppence2020 https://t.co/f0hlU2xLJx"
CuttoneRon,2020-10-27 23:39:32+00:00,1321235112730808320,#joebiden supports workers. Chinese slave workers.
LionelMedia,2020-10-27 23:39:26+00:00,1321235084104577024,"Who is the genius who came up with the “sitting at the kitchen table” schmaltzy bit that #JoeBiden uses? Who sits at the kitchen table and pores over bills and discusses life? Oh, I remember. The Waltons. And I’m not talking Walmart."
PJB956,2020-10-27 23:39:10+00:00,1321235017721405451,Bring Sally Yates back to DC! She can help #JoeBiden. https://t.co/rRmPm6DkXy
bpjohnson5576,2020-10-27 23:38:52+00:00,1321234943264120834,@realDonaldTrump So sick of your lies.  #JoeBiden will be a breath of fresh air and renewed hope for our Country.  #BidenHarris2020 https://t.co/Bew1V2JgkN
1Bunny4T,2020-10-27 23:38:20+00:00,1321234810837360642,PREDICTION: #JoeBiden Would Manage #COVID19 in One of Two Ways — Both Should Infuriate You https://t.co/Vco5GGCQEC
gglightbulb,2020-10-27 23:36:47+00:00,1321234418434883584,"#JoeBiden
#NevadaforBiden
#TheReidOut 
#inners
#maddow 
#TheBeat 
#thelastword 
#11thHour
#RolandMartinUnfiltered 
So far, so good for Biden in Nevada...

via ⁦@nytimes⁩  https://t.co/UZtOcIlKU4"
fashionchaos,2020-10-27 23:36:20+00:00,1321234306983882754,"#TRUMP stood up and won against Deep State and Washington Establishment
#JoeBIden can't even stand up against the Radical Squad"
shawadli,2020-10-27 23:36:15+00:00,1321234285521637377,"@dbongino @Skiiryne Trump attacks liberals with MAGA hat. #vote #JoeBiden
#VoteEarly
#realDonaldTrump https://t.co/O3PaIu12ra"
ProgPolAdvisor,2020-10-27 23:36:09+00:00,1321234258355200006,"This just one of the many products #Trump has made in China that keeps American manufacturing jobs FROM repatriating. #JoeBiden on the otherhand bleeds red, white, and blue.

#BidenHarris2020 #BlueWave2020 #DontTrustTrump #TrumpThreatensAmerica #DonsNextCon #TrumpMadeInChina https://t.co/cIfYdYMnaU"
RocheJacqueline,2020-10-27 23:35:48+00:00,1321234173068193800,"#TreeOfLife #treeoflifesynagogue 
#HateCrimes #Antisemitism Rose Dramatically Since 2016 under @realDonaldTrump #Remember
 #Pittsburgh #Pennsylvania 

#VOTE #VoteEarly #VoteReady #Vote2020 #Election2020
 
#JoeBiden @JoeBiden 
#KamalaHarris @KamalaHarris 
#BuildCommunityBuildUnity https://t.co/qYmVmg0cu7"
Darrin48070209,2020-10-27 23:35:34+00:00,1321234112640913408,"The radical socialist left will run this country if Biden wins. Stop socialism and vote Trump. #trumpwarroom #joebiden
#TrumpLandslideVictory2020 #trumppence2020 https://t.co/fZ0RwwtVnq"
sandy06906,2020-10-27 23:35:17+00:00,1321234040863793164,FYI @MELANIATRUMP #JoeBiden happens to be a moderate! get with the facts!
RisingSussex,2020-10-27 23:34:29+00:00,1321233840715763714,"We know he can't remember stuff- but OMG! #JoeBiden referring to his running mate #KamalaHarris husband, Doug as ""Kamala's wife"" is embarrassing and scary! 😳😳😳

https://t.co/qCK7wMiv8z"
ArtistAlyStudio,2020-10-27 23:34:17+00:00,1321233789553725448,"@realDonaldTrump BELIEVES TEACHERS TEACH CHILDREN TO HATE THEIR COUNTRY. HIS PLAN IS TO CREATE A 'PATRIOTIC EDUCATION COMMISSION'. MANY DICTATOR'S IN HISTORY  HAVE ALSO BELIEVED IN A  'PATRIOTIC EDUCATION' FOR CHILDREN. 
https://t.co/tAEL8WdaNV
#JoeBiden #KamalaHarris #Education https://t.co/5lFmkBXsX1"
KT_11110,2020-10-27 23:33:43+00:00,1321233646225772544,"@realDonaldTrump This election is between life and death. With you people are dying! I choose life and #JoeBiden! 
#TrumpDoesntCareAboutYou 
#TrumpVirusDeathToll230K
#TrumpHatesSeniors 
#VoteBidenHarris 
#VoteBlueToSaveAmerica https://t.co/cJ62E7YEuB"
Darrin48070209,2020-10-27 23:33:06+00:00,1321233493481951237,"Wall Street loves Biden. America loves Trump!
#trumpwarroom #joebiden
#TrumpLandslideVictory2020 #trumppence2020
#BidenCrimeFamily
 https://t.co/ldhwD6vlYr"
Knit_n_scribble,2020-10-27 23:31:54+00:00,1321233190355456000,Calls for assassination of #JoeBiden @potus https://t.co/MiUSyp91RA
SueDLHW,2020-10-27 23:31:31+00:00,1321233094242873346,".@brithume should be proud that someone his age, #JoeBiden, is running for President.

Senior citizens do amazing things every day and should be considered national treasures.

Shame on you Brit for saying someone Biden's is too old to do the job.

@marthamaccallum"
BusinessTimes,2020-10-27 23:31:01+00:00,1321232967054905344,"Whether #Trump or #JoeBiden wins, infrastructure will be a safe bet https://t.co/xRdHd6rWiP https://t.co/HQ27wYrOvL"
pissedoffchick5,2020-10-27 23:30:28+00:00,1321232829670330368,@SalsaNinja316 @IvankaTrump @realDonaldTrump I was literally just about to say the same! #prisontermsfortrumps #VoteJoeBidenToSaveAmerica #JoeBiden #joebiden #KamalaHarris #VPHarris #PresidentBiden
MercuryReports,2020-10-27 23:30:28+00:00,1321232828261142529,"UMM, SOMEONE SHOULD TELL HER: With all of the uncovered #BidenCrimeFamiily corruption showcased on #HunterBidensLaptop and the twisted enabling of her drug addicted and sex freak son, America has seen enough of Biden Family “Decency!”
#HuntersLapTop 
#GoAwayBidens 
#JoeBiden https://t.co/yrdARCrgbN"
Rich110300_NYC,2020-10-27 23:30:19+00:00,1321232793129652224,"@Mike_Pence @realDonaldTrump Please, this is sad. Can someone stop #JoeBiden. He needs help.

 @drbiden @dnc @KamalaHarris @SpeakerPelosi @SenSchumer @HouseDemocrats @SenateDems @GOPLeader @senatemajldr @HouseGOP @SenateGOP https://t.co/V8L8XwaF7A"
AllSidesNow,2020-10-27 23:30:00+00:00,1321232712846528514,"#FromtheLeft: How Trump and Biden are spending the final days of the campaign | Reporting by @CBSNews 

#DonaldTrump #JoeBiden #Campaigns #Election2020 #Vote 

https://t.co/yASMuTFR1x"
cbcutoutnet,2020-10-27 23:30:00+00:00,1321232712053575681,"Shop Now
Joe Biden Cutout
 https://t.co/InxPGhmHi4

Joe Biden Face Mask
https://t.co/tH2C5qH6Bt

Donald Trump 
https://t.co/odIimcCEo2

Donald Trump Face Mask
https://t.co/9xTF1iwAKr

#donaldtrump #trump #joebiden #biden #election #america #politics #americanpolitics https://t.co/eyJ0F0TXhg"
Moritzbhg,2020-10-27 23:29:53+00:00,1321232683532517376,Vote for @JoeBiden #JoeBiden #Biden #PresidentialElection #PresidentialElection2020 #unitedstates #unitedstatesofamerica #USA https://t.co/OpdkQRiAQA
Tkamal147,2020-10-27 23:29:50+00:00,1321232668814704640,Completely senile and demented #JoeBiden today said  we “don’t want 4 more years under .#George Bush “. Lol  and he wants to works as the president and chief for 4 years..
tkn_one,2020-10-27 23:29:41+00:00,1321232633360240641,"America Need #joeBiden Leadership as Michigan does for our farms, factories, &amp; citizens

Americans don’t need a conman that promise to give on one hand, take from the other (income tax cut, but hike import tax) retaliation block markets for farmers and manufacturers

Vote #Biden https://t.co/byV1jqnWXF"
dan101686,2020-10-27 23:29:19+00:00,1321232541467045888,"Dishes, you’re pissin’ in the wind. The #OrangeClownBully is running against #JoeBiden , not Hunter! Stop defending #trumpathetic! He’s a Racist, a Pathological Liar, a Misogynist, a Tax Cheat, and a Sociopath. Get real and vote for #BidenHarris2020 #TrumpIsACoward @cnn @HuffPost https://t.co/eyog7eKFvB"
JNCanell,2020-10-27 23:29:13+00:00,1321232516703924224,#JoeBiden has no evidence that #HunterBidensLaptop or #HunterBidenEmails are fake. That’s because these items are real and indicate the #Bidens are crooks. Punish Joe Biden at the ballot box. He should never be president!
Frank29130832,2020-10-27 23:28:55+00:00,1321232440183169026,"#JoeBiden has the same narcissistic belief as #HillaryClinton did, when she was running for president. He not only believes he is entitled to the Presidency. Joe is counting on enough Trump haters to vote for #Biden Therefore,  he doesn't need to hold rallys or campaign! LazyJoe"
ponytail7100,2020-10-27 23:28:05+00:00,1321232228907626498,Why can’t we have a national day of mourning for Covid victims?????  What about Sunday before election???????????? #joeBiden
fashionchaos,2020-10-27 23:27:31+00:00,1321232086640934913,You are not paying attention. Yes he does. #joebiden offers NOTHING. https://t.co/YPoZG1GQoo
RadioNightwatch,2020-10-27 23:27:15+00:00,1321232019653861379,"Top story on Radio Nightwatchman @GettyImagesNews: 'Former US President #BarackObama campaigns for Democratic presidential nominee #JoeBiden at Camping World Stadium on October 27th in Orlando, Florida 📸: @OctavioJones… https://t.co/MRcZWj2SS1, see more https://t.co/IUf9jdukOt"
singerskates,2020-10-27 23:27:13+00:00,1321232009537163265,"@TrumpWarRoom You missed the part where #JoeBiden says ""I am Joe Biden's husband."" In other words Biden says that he's married to himself. What a loon!!! https://t.co/xbP5YBJebH"
PoliticoTalk1,2020-10-27 23:27:12+00:00,1321232005862834178,Is there a chance that the so called #SilentMajority come through and deliver #Trump a victory this #election based on your charts and polls? Thank you. @CNN #ElectionDay #Election2020 #vote #JoeBiden @JohnKingCNN @NateSilver538  @SteveKornacki @MSNBC
JoanRozelle,2020-10-27 23:27:06+00:00,1321231981817044994,"Please #vote for #JoeBiden 
#VoteBlueToSaveAmerica https://t.co/zq5kF4CrNe"
KRWX2,2020-10-27 23:27:03+00:00,1321231969502392320,"Here in #SiliconValley, since 1994, an #Islamophobia #racist judge, aunt of #GretchenWhitmer, was protected by EO/PO's like 2013 CA AG #KamalaHarris. Afraid if #JoeBiden wins, I will be illegally deported to #Pakistan to Silence My Story #StandUp4HumanRights https://t.co/24TeKNFYh5"
paw033,2020-10-27 23:26:40+00:00,1321231874157617154,"@JoeBiden @KamalaHarris @GovernorTomWolf @SenSchumer @SpeakerPelosi @cnnbrk @msnbc

OMG! #Pennsylvania leadership in House/Senate planning to throw out #PopularVote if it is for #JoeBiden &amp; replace Pennsylvania #Electors with their own &amp; then, report fraud to #ElectoralCollege https://t.co/FTvbCaYKfm"
Headlines4You,2020-10-27 23:26:32+00:00,1321231838900269057,"Know this. If #JoeBiden wins, say goodbye to the #BillOfRights. https://t.co/yP5WYjPrR6"
BitmojiMaddow,2020-10-28 23:59:42+00:00,1321602575553253382,#plushbiden found a perfect spot to watch @maddow #maddow in an hour! #bitmojimaddow #biden #Biden2020 #JoeBiden https://t.co/CYYd39FcVY
DAVETANGO9,2020-10-28 23:59:41+00:00,1321602571560230912,"#Chelsea Handle zzz @50cent #Opinions 
and #politics.
She advises 50Cent who he is voting for, #JoeBiden.
#Whitewoman are now telling #blackmen who to #VOTE for now?
@50cent 
'screwing around' when he declared support for Trump, now backs Biden

https://t.co/hmDWEcvb5u"
Music_Miami,2020-10-28 23:58:34+00:00,1321602288956383233,#ClimateChange is on the ballot.  Right now only 1 candidate has addressed it and that is #JoeBiden #VoteBidenHarris to protect us from the impacts #ClimateChangeIsReal #Vote #VoteEarly #KamalaHarris #BidenHarris2020 #IWillVote https://t.co/d11vTRKcKe
PlymouthBull,2020-10-28 23:58:26+00:00,1321602255804649472,Who is this #Chinese #spy #Chief that #Hunter speaks of ??? I’d like to #hear what #JoeBiden has to say about his #contact and #dealings he has had with him
JalenRPerkins,2020-10-28 23:57:42+00:00,1321602071674548224,"Why does @BarackObama make a better case for  @JoeBiden than himself or @KamalaHarris?
#2020Election #JoeBiden"
psbaloans4u,2020-10-28 23:57:10+00:00,1321601934500003846,@realDonaldTrump my son’s response when he got a text from a #JoeBiden volunteer 🤣 @dbongino @seanhannity @DonaldJTrumpJr @EricTrump @IvankaTrump https://t.co/xQq9Ihyjuy
conserv_tribune,2020-10-28 23:56:02+00:00,1321601649396232193,The student was assigned a project for which he had to pick a 'hero.' #2020election #bordersecurity #DonaldTrump #education #illegalimmigration #JoeBiden #politics #publicschools #student #teacher #USnews #Washington #WashingtonState https://t.co/CcJlckuKYI
PoliticsITN,2020-10-28 23:55:24+00:00,1321601490746630149,"The Trailer: Seven days to go, 14 Senate seats up for grabs https://t.co/FYpB5pvFGx #USA #berniesanders #donaldtrump #joebiden #politics https://t.co/rN4AM0SxpI"
AaronsonSusan,2020-10-28 23:55:05+00:00,1321601413542236160,"Sondheim wrote this song in 1964, but its relevant to the arrival of #joebiden to the #whitehouse https://t.co/6vpZlioO6X"
SmotherEinstein,2020-10-28 23:55:01+00:00,1321601396819390465,This looks good for #JoeBiden and #MarkKelly. What a #MisogynistInChief https://t.co/98khNeTcRa
EpochTimes,2020-10-28 23:55:01+00:00,1321601395460628481,"News Analysis🔎“It’s clear Biden’s plan would be a risk to our economic and national security.”

Critics say the real-world costs of #JoeBiden's #Oil industry proposal are all but incalculable. https://t.co/BU85HDs8na"
2kittycatz,2020-10-28 23:54:51+00:00,1321601352020201479,"#PIMPINELA  #PALABRASPALABRAS

Ug, #BidenHarris2020 #JoeBiden lies.
Each time their mouths open, more Hispanics, Blacks, Brown, Yellow, Red, ppl, RUN to go vote TRUMP!
To #SaveAmerica &amp; 
#SavetheChildren
We're tired of #Democrat &amp; MSM excuses &amp; fake news. 
https://t.co/Ys32AguuaM https://t.co/IpFD5d0HY1"
erikavarner,2020-10-28 23:54:24+00:00,1321601241282236417,"GO VOTE!!!!! 

#erikavarner #vote #ivoted #govote #bidenharris2020 #biden2020 #kamalaharris #joebiden #2020 #didyouvoteyet #standup #love #peace #happiness #doyourpart @ Baltimore County, Maryland https://t.co/SMwecehLhV"
fetz_mv,2020-10-28 23:54:14+00:00,1321601196847730689,@realDonaldTrump Still waiting for the healthcare plan... don’t worry #JoeBiden has one.
forcemultstevea,2020-10-28 23:54:07+00:00,1321601166946361344,"Scientific American said it best and has never endorsed a presidential candidate in our 175-year history—until now https://t.co/OawYJkSWkO 
The 2020 election is literally a matter of #life and #death. We urge you to vote for health, science and #JoeBiden for President. https://t.co/QWRrcIM0Hq"
boolouise,2020-10-28 23:53:57+00:00,1321601125221543937,#JoeBiden is probably jumping for joy with the stock market tanking.
eyewonit,2020-10-28 23:53:52+00:00,1321601108117250048,More on the #JoeBiden crime family https://t.co/58P7SiZO3c
Music_Miami,2020-10-28 23:53:26+00:00,1321600997404401664,@katyperry #KatyPerry voted have you?  #Vote  #VoteEarly #JoeBiden #KamalaHarris #BidenHarris2020 #VoteBlueToSaveAmerica #IWillVote https://t.co/zwyBnp5kqG
PlymouthBull,2020-10-28 23:53:24+00:00,1321600989619736577,#JoeBiden is as #crooked as they come The #Chinese #own him and #Hunter #America deserves better
TheLipSchtick,2020-10-28 23:53:16+00:00,1321600954882555905,"In case you’re wondering who the best man is. 

#biden #JoeBiden #BidenHarris #BidenHarris2020 @JoeBiden @ProjectLincoln @KamalaHarris @DouglasEmhoff @RVAT2020 @RepsForBiden @MeidasTouch https://t.co/B3BWEfXRBo"
bullitt4248,2020-10-28 23:52:59+00:00,1321600883751342080,"#JoeBiden has promised to cooperate with the left wing whack jobs - ""Ilhan Omar says Squad will influence Biden administration: ‘A lot of our feedback was incorporated’ - https://t.co/YJU6n8KV79 - @washtimes"
Chogrin,2020-10-28 23:52:50+00:00,1321600845507555329,"Let’s end 2020 on a better note. #VOTE!
#votebymail #USPS #JoeBiden #KamalaHarris #bidenharris2020 #NoTrump #FuckTrump https://t.co/abuoAxF1O1"
scienceinvestme,2020-10-28 23:52:23+00:00,1321600732521484289,"@JoeBiden #VOTE #IndependentVoters #IndependentVoters 

#joebiden tweets”wants country on VASTLY different course”
There’s yr WARNING!
Code word(vastly) is
*higher taxes
*open borders,illegals,get free health/social security 
*ban #fracking #oil #gas turn #energy upside down 
#bk 2 lock dn https://t.co/INYn1E63Eg"
Billradman,2020-10-28 23:52:08+00:00,1321600667769819141,"@Milbank @BretBaier Dana, what’s sad is that journalists like you have become an extension of the #Democrat party and given #JoeBiden’s campaign a free ride by suppressing the Bobulinski story. The media have gone after other stories with far flimsier substantiated facts than this. Do your job!"
Str8Say,2020-10-28 23:51:22+00:00,1321600477516148736,"@RealJamesWoods #FourMoreYears 
#realDonaldTrump 
#SaveOurChildren 
#JoeBiden by mail
#JoeBiden Sold US Out
#HuntersLapTop RAKED IT IN

Is there a problem?
Not at the USPS! https://t.co/YpVC2K32rY"
iluvspringtime,2020-10-28 23:51:21+00:00,1321600471036035072,Will @thedemocrats believe it? #Democrats brainwash their flock.  #JoeBiden #HunterBiden @JoeBiden @maddow @maddowblog #maddow @msnbc @cnnpolitics @washingtonpost @theatlantic @mediaite @politico #Democrats @libdems #Libertarians https://t.co/SojphmnDP7
_calizoornia,2020-10-28 23:50:34+00:00,1321600276726312960,"Coronavirus: Macron declares second national lockdown in France

⁦@JoeBiden⁩ I’m confused. Which country is doing better than the US? Are Merkel/Macron as bad as ⁦@realDonaldTrump⁩?

#JoeBidenWillLockdown #JoeBiden  https://t.co/nPavh781Jm"
JRDAVIS2000,2020-10-28 23:50:32+00:00,1321600268455211010,Guess what I did? Great feeling #vote2020. #vote. #voteblue2020 #america. #bidenharris2020. #usa🇺🇸  ##joebiden. #joebiden2020 https://t.co/Zh5ZOr0V40
fetz_mv,2020-10-28 23:48:54+00:00,1321599855723249665,@realDonaldTrump This is happening now!! You are president. #JoeBiden will bring it all back. #BidenHarrisToSaveAmerica
Str8Say,2020-10-28 23:48:45+00:00,1321599819333459969,"@greggutfeld @EukayBrie2 @TuckerCarlson @RealEricCarmen #JoeBiden 
#FourMoreYears 
PLEASE RESTORE 
FREEDOM OF SPEECH 
#CensorshipIsReal 
#Totalitarianism DEMOcRats https://t.co/gJnF7Cw9rd"
jpcourt,2020-10-28 23:48:29+00:00,1321599753323360257,Why Medical Experts Support #JoeBiden 's 7-Point Plan to Beat #COVID19 -https://t.co/xcOLAzGmD1 via @healthline
Billradman,2020-10-28 23:47:54+00:00,1321599603951751168,"@BretBaier Dana, what’s sad is that journalists like you have become an extension of the #Democrat party and given #JoeBiden’s campaign a free ride by suppressing the Bobulinski story. The media have gone after other stories with far flimsier substantiated facts than this. Do your job!"
vic_tracy,2020-10-28 23:47:25+00:00,1321599483961057285,SAY NO TO The New Democratic Party ie Socialist Party of America #control #groupthink lack of #tolerance all under the leadership of @SpeakerPelosi and @JoeBiden #JoeBiden #KamalaHarris #DNC2020 @senchuckschumer #DoNothingDemocrats
jazzaoxon,2020-10-28 23:46:41+00:00,1321599297033555970,@guardian @Paul_Hatchwell Not what I've heard from Canadian friends. Maybe if #JoeBiden wins the election ...
mskaro_2000,2020-10-28 23:46:37+00:00,1321599281749323778,#JoeBiden WHAT HAVE WE HERE? #dianefeinstein had a chinese spy in her office for 20 yrs. She pretends  she had no idea. https://t.co/cnfl1nwYhg
kgsambrano,2020-10-28 23:46:26+00:00,1321599235997999104,"How do these actions help the lower and middle class who may be struggling to pay their rent, or their hospital bills?
#trump #JoeBiden https://t.co/cbAhSMvYcN"
staypositiveUSA,2020-10-28 23:46:23+00:00,1321599221137580033,"Getting crushed by a 4,800 lb. SUV in a crosswalk is no justification to tell people they can’t cross the street or drive SUV’s, #JoeBiden. https://t.co/bnvnbOM3nB"
pjm_tesla_369,2020-10-28 23:45:52+00:00,1321599094071062528,"Body Language: #TuckerCarlson, #TonyBobulinski Alleged Dealings With #Hunter &amp; #JoeBiden. https://t.co/oBtucxSQlW"
GMotivation4Us,2020-10-28 23:45:27+00:00,1321598986743066625,"#VOTE for change on Nov. 3rd.

#BidenHarris2020 #KamalaHarris 
#JoeBiden https://t.co/pkjMQ4NSeS"
sorrowen,2020-10-28 23:45:26+00:00,1321598983308005377,#JoeBiden is rapidly approaching cringe levels never before seen!! Honestly wtf is this!! https://t.co/597qp0kJ9M
RealTimBlack,2020-10-28 23:45:03+00:00,1321598888827146241,🆕 I'm Over Obama | Tim Black https://t.co/M6SvAcOqJc #Obama #JoeBiden #KamalaHarris
SueDinNY,2020-10-28 23:44:24+00:00,1321598725572186112,"Lou Dobbs says the media ""are lapdogs, not watchdogs.""
Sadly so. @NBCNews @CBSNews @ABC @CNN @MSNBC The major news outlets are totally in the tank for a corrupt Presidential candidate. #JoeBiden is a threat to the USA."
ItsBigMarc,2020-10-28 23:44:19+00:00,1321598701186539523,@AngelGotti5 did you see this ? https://t.co/UYzV29gSMG @JoeBiden you know this is true just drop out before your exposed #JoeBiden #HunterBiden screwed you up
PJB956,2020-10-28 23:44:18+00:00,1321598699055783936,@ShoppingDiva812 @medit8now The sooner the better. The best antibody for our country will be the election of #JoeBiden.
hffrkmp,2020-10-28 23:43:59+00:00,1321598620056145920,Election year &amp; no one is talking about Equifax breach &amp; the fact that nationwide unemployment is being applied for fraudulently because of that breach. #JoeBiden @RodneyDavis @SenatorDurbin
tv6newslive,2020-10-28 23:43:22+00:00,1321598463671476228,"US 2020 elections. Joe Biden voted in advance #DawnHouse #Delaware #ElectionsIn2020 #JoeBiden #UnitedStates 
https://t.co/tB13mUGOlJ"
JamesKe70193811,2020-10-28 23:41:43+00:00,1321598047332216834,"https://t.co/td6YVM9Cdz big tec looking after #JoeBiden Black Lives Matter, Antifa and now this not only will you be beaten down for having a different view but now you will be silenced too."
NikkiQpatriQt17,2020-10-28 23:40:59+00:00,1321597862434787329,"Last year, Joe Biden scoffed at the idea of China being a competition to... https://t.co/qcY4eEITfL via @YouTube #JoeBiden even said Communist China 🇨🇳 was a good thing. Which now makes perfect sense with the #LaptopFromHell and giving “the Big Guy” his cut #FactsMatter #NoBiden"
RachelHodes,2020-10-28 23:40:45+00:00,1321597805983662084,"This year, “The Trump Administration has rolled back important protections for student survivors by rescinding the Obama-Biden Administration’s 2011 Title IX guidance.” @JoeBiden will not just reinstate these protections but STRENGTHEN them. (From #JoeBiden’s webpage)"
